,Beta,ROI,Subj,Condition,Volume
4253,0.422685,PPA,528,Ho,12
4254,0.397247,PPA,528,Ho,13
4255,0.476453,PPA,528,Ho,14
4256,0.462445,PPA,528,Ho,15
4257,0.373769,PPA,528,Ho,16
4258,0.151009,PPA,528,Ho,17
4259,0.0829154,PPA,528,Ho,18
4260,0.0128048,PPA,528,Ho,19
4261,0.0206032,PPA,528,Ho,20
4262,-0.221535,PPA,528,Ho,21
4263,-0.20547,PPA,528,Hp,1
4264,0.0745326,PPA,528,Hp,2
4265,-0.068088,PPA,528,Hp,3
4266,0.240583,PPA,528,Hp,4
4267,0.276145,PPA,528,Hp,5
4268,0.411492,PPA,528,Hp,6
4269,0.394059,PPA,528,Hp,7
4270,0.337548,PPA,528,Hp,8
4271,0.330035,PPA,528,Hp,9
4272,0.259495,PPA,528,Hp,10
4273,0.253983,PPA,528,Hp,11
4274,0.252656,PPA,528,Hp,12
4275,0.228859,PPA,528,Hp,13
4276,0.266082,PPA,528,Hp,14
4277,0.253154,PPA,528,Hp,15
4278,0.32636,PPA,528,Hp,16
4279,0.19954,PPA,528,Hp,17
4280,0.145979,PPA,528,Hp,18
4281,-0.0555167,PPA,528,Hp,19
4282,-0.0158047,PPA,528,Hp,20
4283,-0.0907406,PPA,528,Hp,21
4284,0.145199,FFA,531,FH,1
4285,-0.626348,FFA,531,FH,2
4286,-0.0202189,FFA,531,FH,3
4287,-0.162289,FFA,531,FH,4
4288,-0.0495794,FFA,531,FH,5
4289,-0.0603474,FFA,531,FH,6
4290,-0.0588707,FFA,531,FH,7
4291,0.0509997,FFA,531,FH,8
4292,0.182425,FFA,531,FH,9
4293,0.413318,FFA,531,FH,10
4294,0.321997,FFA,531,FH,11
4295,0.0288292,FFA,531,FH,12
4296,0.0226045,FFA,531,FH,13
4297,0.170203,FFA,531,FH,14
4298,0.235398,FFA,531,FH,15
4299,0.175883,FFA,531,FH,16
4300,0.175274,FFA,531,FH,17
4301,-0.177589,FFA,531,FH,18
4302,0.217361,FFA,531,FH,19
4303,0.255621,FFA,531,FH,20
4304,-0.119935,FFA,531,FH,21
4305,-0.063452,FFA,531,Fo,1
4306,-0.396323,FFA,531,Fo,2
4307,-0.124687,FFA,531,Fo,3
4308,-0.0387028,FFA,531,Fo,4
4309,0.0166377,FFA,531,Fo,5
4310,0.222364,FFA,531,Fo,6
4311,0.616994,FFA,531,Fo,7
4312,0.38488,FFA,531,Fo,8
4313,0.351445,FFA,531,Fo,9
4314,0.437074,FFA,531,Fo,10
4315,0.323923,FFA,531,Fo,11
4316,0.267639,FFA,531,Fo,12
4317,0.298128,FFA,531,Fo,13
4318,0.377397,FFA,531,Fo,14
4319,0.526594,FFA,531,Fo,15
4320,0.414259,FFA,531,Fo,16
4321,0.302071,FFA,531,Fo,17
4322,0.30262,FFA,531,Fo,18
4323,0.553157,FFA,531,Fo,19
4324,0.312265,FFA,531,Fo,20
4325,0.311233,FFA,531,Fo,21
4326,-0.369873,FFA,531,Fp,1
4327,-0.170217,FFA,531,Fp,2
4328,-0.262092,FFA,531,Fp,3
4329,-0.191615,FFA,531,Fp,4
4330,0.193773,FFA,531,Fp,5
4331,0.0961889,FFA,531,Fp,6
4332,0.0159878,FFA,531,Fp,7
4333,0.174514,FFA,531,Fp,8
4334,-0.0770431,FFA,531,Fp,9
4335,-0.174794,FFA,531,Fp,10
4336,-0.000295906,FFA,531,Fp,11
4337,0.154064,FFA,531,Fp,12
4338,0.304801,FFA,531,Fp,13
4339,0.202162,FFA,531,Fp,14
4340,-0.0996263,FFA,531,Fp,15
4341,-0.0274452,FFA,531,Fp,16
4342,0.128546,FFA,531,Fp,17
4343,0.314094,FFA,531,Fp,18
4344,0.0785539,FFA,531,Fp,19
4345,0.013179,FFA,531,Fp,20
4346,-0.0947742,FFA,531,Fp,21
4347,0.11853,FFA,531,HF,1
4348,-0.39524,FFA,531,HF,2
4349,-0.181865,FFA,531,HF,3
4350,-0.0620521,FFA,531,HF,4
4351,0.0357727,FFA,531,HF,5
4352,0.0832167,FFA,531,HF,6
4353,0.227687,FFA,531,HF,7
4354,0.331832,FFA,531,HF,8
4355,0.313874,FFA,531,HF,9
4356,0.210695,FFA,531,HF,10
4357,0.29745,FFA,531,HF,11
4358,0.386811,FFA,531,HF,12
4359,0.373053,FFA,531,HF,13
4360,0.438601,FFA,531,HF,14
4361,0.331665,FFA,531,HF,15
4362,0.139752,FFA,531,HF,16
4363,0.00640599,FFA,531,HF,17
4364,-0.0306497,FFA,531,HF,18
4365,0.453936,FFA,531,HF,19
4366,0.00543188,FFA,531,HF,20
4367,0.0587414,FFA,531,HF,21
4368,0.0468729,FFA,531,Ho,1
4369,-0.519014,FFA,531,Ho,2
4370,-0.374406,FFA,531,Ho,3
4371,0.0320467,FFA,531,Ho,4
4372,0.219913,FFA,531,Ho,5
4373,0.143828,FFA,531,Ho,6
4374,0.178077,FFA,531,Ho,7
4375,0.205875,FFA,531,Ho,8
4376,0.262588,FFA,531,Ho,9
4377,0.31743,FFA,531,Ho,10
4378,0.317754,FFA,531,Ho,11
4379,0.18402,FFA,531,Ho,12
4380,0.0791039,FFA,531,Ho,13
4381,0.0596564,FFA,531,Ho,14
4382,-0.0258955,FFA,531,Ho,15
4383,0.16229,FFA,531,Ho,16
4384,0.213314,FFA,531,Ho,17
4385,0.0819816,FFA,531,Ho,18
4386,-0.0342597,FFA,531,Ho,19
4387,-0.16403,FFA,531,Ho,20
4388,0.0706669,FFA,531,Ho,21
4389,0.21261,FFA,531,Hp,1
4390,0.308455,FFA,531,Hp,2
4391,-0.0170649,FFA,531,Hp,3
4392,0.261374,FFA,531,Hp,4
4393,-0.00743264,FFA,531,Hp,5
4394,0.157684,FFA,531,Hp,6
4395,0.380968,FFA,531,Hp,7
4396,0.382644,FFA,531,Hp,8
4397,0.0537302,FFA,531,Hp,9
4398,0.247983,FFA,531,Hp,10
4399,0.264227,FFA,531,Hp,11
4400,0.48631,FFA,531,Hp,12
4401,1.10209,FFA,531,Hp,13
4402,0.682909,FFA,531,Hp,14
4403,0.151445,FFA,531,Hp,15
4404,0.33996,FFA,531,Hp,16
4405,-0.23468,FFA,531,Hp,17
4406,-0.0452081,FFA,531,Hp,18
4407,0.15303,FFA,531,Hp,19
4408,0.241408,FFA,531,Hp,20
4409,0.400467,FFA,531,Hp,21
4410,0.174045,PPA,531,FH,1
4411,-0.0348088,PPA,531,FH,2
4412,0.0714782,PPA,531,FH,3
4413,-0.0699312,PPA,531,FH,4
4414,-0.0615404,PPA,531,FH,5
4415,-0.164972,PPA,531,FH,6
4416,-0.127897,PPA,531,FH,7
4417,-0.15438,PPA,531,FH,8
4418,-0.110665,PPA,531,FH,9
4419,-0.0546658,PPA,531,FH,10
4420,-0.0784794,PPA,531,FH,11
4421,-0.134101,PPA,531,FH,12
4422,-0.165646,PPA,531,FH,13
4423,-0.113513,PPA,531,FH,14
4424,-0.0493939,PPA,531,FH,15
4425,-0.13908,PPA,531,FH,16
4426,-0.173593,PPA,531,FH,17
4427,-0.0600958,PPA,531,FH,18
4428,-0.168955,PPA,531,FH,19
4429,-0.0254782,PPA,531,FH,20
4430,0.0169421,PPA,531,FH,21
4431,0.562266,PPA,531,Fo,1
4432,0.0223243,PPA,531,Fo,2
4433,0.0649671,PPA,531,Fo,3
4434,0.0364336,PPA,531,Fo,4
4435,0.0509492,PPA,531,Fo,5
4436,-0.0214683,PPA,531,Fo,6
4437,0.0551323,PPA,531,Fo,7
4438,-0.039956,PPA,531,Fo,8
4439,-0.0861822,PPA,531,Fo,9
4440,-0.120389,PPA,531,Fo,10
4441,-0.108462,PPA,531,Fo,11
4442,-0.0165277,PPA,531,Fo,12
4443,0.0201949,PPA,531,Fo,13
4444,-0.029274,PPA,531,Fo,14
4445,-0.0797746,PPA,531,Fo,15
4446,-0.0165768,PPA,531,Fo,16
4447,0.00995196,PPA,531,Fo,17
4448,-0.0552362,PPA,531,Fo,18
4449,0.135406,PPA,531,Fo,19
4450,0.0510922,PPA,531,Fo,20
4451,-0.158341,PPA,531,Fo,21
4452,0.224693,PPA,531,Fp,1
4453,0.124462,PPA,531,Fp,2
4454,0.146278,PPA,531,Fp,3
4455,-0.164349,PPA,531,Fp,4
4456,-0.116713,PPA,531,Fp,5
4457,-0.0792368,PPA,531,Fp,6
4458,-0.171008,PPA,531,Fp,7
4459,-0.204631,PPA,531,Fp,8
4460,-0.150901,PPA,531,Fp,9
4461,-0.156015,PPA,531,Fp,10
4462,-0.101965,PPA,531,Fp,11
4463,-0.0675618,PPA,531,Fp,12
4464,-0.125032,PPA,531,Fp,13
4465,-0.0774053,PPA,531,Fp,14
4466,0.0245912,PPA,531,Fp,15
4467,0.0777269,PPA,531,Fp,16
4468,0.00297445,PPA,531,Fp,17
4469,-0.181616,PPA,531,Fp,18
4470,-0.184506,PPA,531,Fp,19
4471,-0.015889,PPA,531,Fp,20
4472,0.0287012,PPA,531,Fp,21
4473,0.169231,PPA,531,HF,1
4474,0.0149238,PPA,531,HF,2
4475,-0.0599895,PPA,531,HF,3
4476,0.0129439,PPA,531,HF,4
4477,-0.0230371,PPA,531,HF,5
4478,-0.197164,PPA,531,HF,6
4479,-0.109016,PPA,531,HF,7
4480,-0.129108,PPA,531,HF,8
4481,-0.221713,PPA,531,HF,9
4482,-0.136647,PPA,531,HF,10
4483,-0.0696581,PPA,531,HF,11
4484,-0.17737,PPA,531,HF,12
4485,-0.237134,PPA,531,HF,13
4486,-0.253658,PPA,531,HF,14
4487,-0.286631,PPA,531,HF,15
4488,-0.0568904,PPA,531,HF,16
4489,-0.112311,PPA,531,HF,17
4490,-0.313381,PPA,531,HF,18
4491,-0.112927,PPA,531,HF,19
4492,0.0525975,PPA,531,HF,20
4493,-0.00300419,PPA,531,HF,21
4494,0.138042,PPA,531,Ho,1
4495,-0.0428098,PPA,531,Ho,2
4496,-0.0780995,PPA,531,Ho,3
4497,-0.149568,PPA,531,Ho,4
4498,-0.41865,PPA,531,Ho,5
4499,-0.409053,PPA,531,Ho,6
4500,-0.431278,PPA,531,Ho,7
4501,-0.268555,PPA,531,Ho,8
4502,-0.331917,PPA,531,Ho,9
4503,-0.31842,PPA,531,Ho,10
4504,-0.238536,PPA,531,Ho,11
4505,-0.263624,PPA,531,Ho,12
4506,-0.236563,PPA,531,Ho,13
4507,-0.180319,PPA,531,Ho,14
4508,-0.194612,PPA,531,Ho,15
4509,-0.235037,PPA,531,Ho,16
4510,-0.189833,PPA,531,Ho,17
4511,-0.183148,PPA,531,Ho,18
4512,-0.103342,PPA,531,Ho,19
4513,-0.0540989,PPA,531,Ho,20
4514,0.0952494,PPA,531,Ho,21
4515,-0.00828317,PPA,531,Hp,1
4516,0.160995,PPA,531,Hp,2
4517,-0.157737,PPA,531,Hp,3
4518,-0.0982139,PPA,531,Hp,4
4519,-0.237289,PPA,531,Hp,5
4520,-0.13389,PPA,531,Hp,6
4521,0.054617,PPA,531,Hp,7
4522,-0.173502,PPA,531,Hp,8
4523,-0.323646,PPA,531,Hp,9
4524,-0.164862,PPA,531,Hp,10
4525,-0.159523,PPA,531,Hp,11
4526,-0.0820656,PPA,531,Hp,12
4527,0.0620538,PPA,531,Hp,13
4528,-0.0947824,PPA,531,Hp,14
4529,-0.0997502,PPA,531,Hp,15
4530,-0.0520198,PPA,531,Hp,16
4531,0.0462164,PPA,531,Hp,17
4532,0.101378,PPA,531,Hp,18
4533,-0.0980779,PPA,531,Hp,19
4534,-0.126688,PPA,531,Hp,20
4535,0.0456697,PPA,531,Hp,21
4536,-0.549173,FFA,510,FH,1
4537,0.459213,FFA,510,FH,2
4538,-0.0826496,FFA,510,FH,3
4539,0.145522,FFA,510,FH,4
4540,-0.069639,FFA,510,FH,5
4541,0.193645,FFA,510,FH,6
4542,0.166366,FFA,510,FH,7
4543,0.236627,FFA,510,FH,8
4544,0.336381,FFA,510,FH,9
4545,0.323846,FFA,510,FH,10
4546,0.329474,FFA,510,FH,11
4547,0.30787,FFA,510,FH,12
4548,0.239805,FFA,510,FH,13
4549,0.189253,FFA,510,FH,14
4550,0.169451,FFA,510,FH,15
4551,0.318388,FFA,510,FH,16
4552,0.262826,FFA,510,FH,17
4553,0.150948,FFA,510,FH,18
4554,0.058648,FFA,510,FH,19
4555,-0.0716603,FFA,510,FH,20
4556,-0.122305,FFA,510,FH,21
4557,-0.83574,FFA,510,Fo,1
4558,0.387913,FFA,510,Fo,2
4559,-0.147058,FFA,510,Fo,3
4560,-0.0309238,FFA,510,Fo,4
4561,-0.0542194,FFA,510,Fo,5
4562,0.121762,FFA,510,Fo,6
4563,0.0342248,FFA,510,Fo,7
4564,0.0450051,FFA,510,Fo,8
4565,0.163973,FFA,510,Fo,9
4566,0.199874,FFA,510,Fo,10
4567,0.194447,FFA,510,Fo,11
4568,0.149933,FFA,510,Fo,12
4569,0.103868,FFA,510,Fo,13
4570,0.150368,FFA,510,Fo,14
4571,0.233385,FFA,510,Fo,15
4572,0.327054,FFA,510,Fo,16
4573,0.238054,FFA,510,Fo,17
4574,0.0347078,FFA,510,Fo,18
4575,-0.179187,FFA,510,Fo,19
4576,-0.183876,FFA,510,Fo,20
4577,0.00202374,FFA,510,Fo,21
4578,0.517402,FFA,510,Fp,1
4579,-0.0565474,FFA,510,Fp,2
4580,0.264705,FFA,510,Fp,3
4581,0.208516,FFA,510,Fp,4
4582,0.336049,FFA,510,Fp,5
4583,0.1749,FFA,510,Fp,6
4584,0.0600547,FFA,510,Fp,7
4585,0.214174,FFA,510,Fp,8
4586,0.140594,FFA,510,Fp,9
4587,0.133944,FFA,510,Fp,10
4588,0.215384,FFA,510,Fp,11
4589,0.226819,FFA,510,Fp,12
4590,0.284216,FFA,510,Fp,13
4591,0.317492,FFA,510,Fp,14
4592,0.257566,FFA,510,Fp,15
4593,0.229866,FFA,510,Fp,16
4594,0.26508,FFA,510,Fp,17
4595,0.27312,FFA,510,Fp,18
4596,0.293673,FFA,510,Fp,19
4597,0.253337,FFA,510,Fp,20
4598,0.157444,FFA,510,Fp,21
4599,-0.108355,FFA,510,HF,1
4600,-0.136567,FFA,510,HF,2
4601,0.0288851,FFA,510,HF,3
4602,0.00824488,FFA,510,HF,4
4603,0.0168616,FFA,510,HF,5
4604,0.28423,FFA,510,HF,6
4605,0.283282,FFA,510,HF,7
4606,0.294067,FFA,510,HF,8
4607,0.350745,FFA,510,HF,9
4608,0.347046,FFA,510,HF,10
4609,0.363353,FFA,510,HF,11
4610,0.378117,FFA,510,HF,12
4611,0.402137,FFA,510,HF,13
4612,0.440111,FFA,510,HF,14
4613,0.383788,FFA,510,HF,15
4614,0.384252,FFA,510,HF,16
4615,0.26961,FFA,510,HF,17
4616,0.125194,FFA,510,HF,18
4617,0.0314099,FFA,510,HF,19
4618,0.0914016,FFA,510,HF,20
4619,0.0151776,FFA,510,HF,21
4620,-2.34813,FFA,510,Ho,1
4621,0.973275,FFA,510,Ho,2
4622,-0.463188,FFA,510,Ho,3
4623,0.223467,FFA,510,Ho,4
4624,-0.0776476,FFA,510,Ho,5
4625,0.174031,FFA,510,Ho,6
4626,0.0699297,FFA,510,Ho,7
4627,0.150337,FFA,510,Ho,8
4628,0.117543,FFA,510,Ho,9
4629,0.165871,FFA,510,Ho,10
4630,0.213436,FFA,510,Ho,11
4631,0.228379,FFA,510,Ho,12
4632,0.275653,FFA,510,Ho,13
4633,0.221363,FFA,510,Ho,14
4634,0.247818,FFA,510,Ho,15
4635,0.274528,FFA,510,Ho,16
4636,0.323393,FFA,510,Ho,17
4637,0.105673,FFA,510,Ho,18
4638,0.0014021,FFA,510,Ho,19
4639,-0.0432057,FFA,510,Ho,20
4640,-0.130931,FFA,510,Ho,21
4641,-0.775631,FFA,510,Hp,1
4642,0.476969,FFA,510,Hp,2
4643,0.0914167,FFA,510,Hp,3
4644,0.129444,FFA,510,Hp,4
4645,0.246172,FFA,510,Hp,5
4646,0.262875,FFA,510,Hp,6
4647,0.152754,FFA,510,Hp,7
4648,0.239232,FFA,510,Hp,8
4649,0.153356,FFA,510,Hp,9
4650,0.178776,FFA,510,Hp,10
4651,0.183106,FFA,510,Hp,11
4652,0.108768,FFA,510,Hp,12
4653,0.154955,FFA,510,Hp,13
4654,0.154695,FFA,510,Hp,14
4655,0.135917,FFA,510,Hp,15
4656,0.154687,FFA,510,Hp,16
4657,0.125754,FFA,510,Hp,17
4658,0.236007,FFA,510,Hp,18
4659,0.291181,FFA,510,Hp,19
4660,-0.131858,FFA,510,Hp,20
4661,-0.00424983,FFA,510,Hp,21
4662,0.582847,PPA,510,FH,1
4663,-0.551199,PPA,510,FH,2
4664,0.0173397,PPA,510,FH,3
4665,-0.169972,PPA,510,FH,4
4666,0.0106105,PPA,510,FH,5
4667,0.0312362,PPA,510,FH,6
4668,0.0196106,PPA,510,FH,7
4669,-0.0109816,PPA,510,FH,8
4670,0.0813527,PPA,510,FH,9
4671,0.0474019,PPA,510,FH,10
4672,-0.0189488,PPA,510,FH,11
4673,-0.0123831,PPA,510,FH,12
4674,-0.00591769,PPA,510,FH,13
4675,0.0140811,PPA,510,FH,14
4676,-0.0082183,PPA,510,FH,15
4677,0.00313359,PPA,510,FH,16
4678,-0.0353792,PPA,510,FH,17
4679,-0.115786,PPA,510,FH,18
4680,-0.0606879,PPA,510,FH,19
4681,-0.124013,PPA,510,FH,20
4682,0.0446075,PPA,510,FH,21
4683,-0.200967,PPA,510,Fo,1
4684,0.162583,PPA,510,Fo,2
4685,-0.128003,PPA,510,Fo,3
4686,0.088049,PPA,510,Fo,4
4687,0.182117,PPA,510,Fo,5
4688,0.00827506,PPA,510,Fo,6
4689,0.0260744,PPA,510,Fo,7
4690,0.0711145,PPA,510,Fo,8
4691,0.120285,PPA,510,Fo,9
4692,0.116452,PPA,510,Fo,10
4693,0.04967,PPA,510,Fo,11
4694,0.00658559,PPA,510,Fo,12
4695,-0.016573,PPA,510,Fo,13
4696,-0.00147543,PPA,510,Fo,14
4697,0.106681,PPA,510,Fo,15
4698,0.145185,PPA,510,Fo,16
4699,0.0880496,PPA,510,Fo,17
4700,0.123911,PPA,510,Fo,18
4701,0.088624,PPA,510,Fo,19
4702,0.0118407,PPA,510,Fo,20
4703,-0.0948246,PPA,510,Fo,21
4704,-0.812612,PPA,510,Fp,1
4705,0.100982,PPA,510,Fp,2
4706,-0.0771542,PPA,510,Fp,3
4707,0.0451437,PPA,510,Fp,4
4708,-0.0347187,PPA,510,Fp,5
4709,-0.000141111,PPA,510,Fp,6
4710,-0.0592055,PPA,510,Fp,7
4711,-0.129026,PPA,510,Fp,8
4712,-0.0107818,PPA,510,Fp,9
4713,0.0437411,PPA,510,Fp,10
4714,0.0102595,PPA,510,Fp,11
4715,-0.0462398,PPA,510,Fp,12
4716,-0.121534,PPA,510,Fp,13
4717,-0.116545,PPA,510,Fp,14
4718,-0.0714134,PPA,510,Fp,15
4719,-0.0349747,PPA,510,Fp,16
4720,-0.0264457,PPA,510,Fp,17
4721,-0.16576,PPA,510,Fp,18
4722,0.045021,PPA,510,Fp,19
4723,-0.10273,PPA,510,Fp,20
4724,0.0396908,PPA,510,Fp,21
4725,0.217246,PPA,510,HF,1
4726,-0.111434,PPA,510,HF,2
4727,-0.136678,PPA,510,HF,3
4728,0.145503,PPA,510,HF,4
4729,0.21733,PPA,510,HF,5
4730,0.0222599,PPA,510,HF,6
4731,0.0955392,PPA,510,HF,7
4732,0.227615,PPA,510,HF,8
4733,0.122098,PPA,510,HF,9
4734,0.0995519,PPA,510,HF,10
4735,0.240945,PPA,510,HF,11
4736,0.230816,PPA,510,HF,12
4737,0.182234,PPA,510,HF,13
4738,0.28135,PPA,510,HF,14
4739,0.242213,PPA,510,HF,15
4740,0.133127,PPA,510,HF,16
4741,0.116756,PPA,510,HF,17
4742,0.0102671,PPA,510,HF,18
4743,-0.0459972,PPA,510,HF,19
4744,0.00955976,PPA,510,HF,20
4745,0.0267842,PPA,510,HF,21
4746,0.576003,PPA,510,Ho,1
4747,-0.336975,PPA,510,Ho,2
4748,-0.0572802,PPA,510,Ho,3
4749,-0.0153993,PPA,510,Ho,4
4750,0.0575047,PPA,510,Ho,5
4751,0.104346,PPA,510,Ho,6
4752,0.295955,PPA,510,Ho,7
4753,0.150295,PPA,510,Ho,8
4754,0.229848,PPA,510,Ho,9
4755,0.181951,PPA,510,Ho,10
4756,0.0803982,PPA,510,Ho,11
4757,0.107939,PPA,510,Ho,12
4758,0.0768225,PPA,510,Ho,13
4759,0.0840071,PPA,510,Ho,14
4760,0.129028,PPA,510,Ho,15
4761,0.144369,PPA,510,Ho,16
4762,0.0801373,PPA,510,Ho,17
4763,-0.0733593,PPA,510,Ho,18
4764,-0.0749853,PPA,510,Ho,19
4765,-0.069692,PPA,510,Ho,20
4766,-0.150465,PPA,510,Ho,21
4767,-0.195313,PPA,510,Hp,1
4768,0.15398,PPA,510,Hp,2
4769,-0.15024,PPA,510,Hp,3
4770,0.113432,PPA,510,Hp,4
4771,-0.127505,PPA,510,Hp,5
4772,0.197637,PPA,510,Hp,6
4773,0.0735147,PPA,510,Hp,7
4774,-0.0253813,PPA,510,Hp,8
4775,0.00759189,PPA,510,Hp,9
4776,-0.0149872,PPA,510,Hp,10
4777,-0.0174141,PPA,510,Hp,11
4778,0.0570762,PPA,510,Hp,12
4779,0.0537787,PPA,510,Hp,13
4780,-0.0087705,PPA,510,Hp,14
4781,0.0334042,PPA,510,Hp,15
4782,0.0134739,PPA,510,Hp,16
4783,-0.0128539,PPA,510,Hp,17
4784,0.11274,PPA,510,Hp,18
4785,0.0364146,PPA,510,Hp,19
4786,0.00954785,PPA,510,Hp,20
4787,0.17425,PPA,510,Hp,21
4788,0.186867,FFA,536,FH,1
4789,0.127987,FFA,536,FH,2
4790,0.153,FFA,536,FH,3
4791,0.167145,FFA,536,FH,4
4792,0.187761,FFA,536,FH,5
4793,0.424377,FFA,536,FH,6
4794,0.617102,FFA,536,FH,7
4795,0.725498,FFA,536,FH,8
4796,0.6252,FFA,536,FH,9
4797,0.559565,FFA,536,FH,10
4798,0.532789,FFA,536,FH,11
4799,0.453953,FFA,536,FH,12
4800,0.4533,FFA,536,FH,13
4801,0.410852,FFA,536,FH,14
4802,0.27996,FFA,536,FH,15
4803,0.387089,FFA,536,FH,16
4804,0.319174,FFA,536,FH,17
4805,0.438211,FFA,536,FH,18
4806,0.210803,FFA,536,FH,19
4807,-0.199071,FFA,536,FH,20
4808,-0.315556,FFA,536,FH,21
4809,-0.0214351,FFA,536,Fo,1
4810,0.0724241,FFA,536,Fo,2
4811,0.0455886,FFA,536,Fo,3
4812,0.100178,FFA,536,Fo,4
4813,0.181746,FFA,536,Fo,5
4814,0.389347,FFA,536,Fo,6
4815,0.430174,FFA,536,Fo,7
4816,0.491582,FFA,536,Fo,8
4817,0.431376,FFA,536,Fo,9
4818,0.305646,FFA,536,Fo,10
4819,0.296734,FFA,536,Fo,11
4820,0.33417,FFA,536,Fo,12
4821,0.332505,FFA,536,Fo,13
4822,0.445005,FFA,536,Fo,14
4823,0.573763,FFA,536,Fo,15
4824,0.411087,FFA,536,Fo,16
4825,0.463677,FFA,536,Fo,17
4826,0.496217,FFA,536,Fo,18
4827,0.317466,FFA,536,Fo,19
4828,-0.0543745,FFA,536,Fo,20
4829,-0.216188,FFA,536,Fo,21
4830,0.297511,FFA,536,Fp,1
4831,0.0583486,FFA,536,Fp,2
4832,0.124321,FFA,536,Fp,3
4833,0.214656,FFA,536,Fp,4
4834,0.386481,FFA,536,Fp,5
4835,0.492875,FFA,536,Fp,6
4836,0.475476,FFA,536,Fp,7
4837,0.354787,FFA,536,Fp,8
4838,0.323403,FFA,536,Fp,9
4839,0.302959,FFA,536,Fp,10
4840,0.271011,FFA,536,Fp,11
4841,0.321228,FFA,536,Fp,12
4842,0.339627,FFA,536,Fp,13
4843,0.351699,FFA,536,Fp,14
4844,0.481227,FFA,536,Fp,15
4845,0.439217,FFA,536,Fp,16
4846,0.456845,FFA,536,Fp,17
4847,0.491275,FFA,536,Fp,18
4848,0.397661,FFA,536,Fp,19
4849,-0.113423,FFA,536,Fp,20
4850,0.0521196,FFA,536,Fp,21
4851,0.141289,FFA,536,HF,1
4852,0.116801,FFA,536,HF,2
4853,0.0657996,FFA,536,HF,3
4854,0.244733,FFA,536,HF,4
4855,0.285712,FFA,536,HF,5
4856,0.329934,FFA,536,HF,6
4857,0.334433,FFA,536,HF,7
4858,0.323352,FFA,536,HF,8
4859,0.290179,FFA,536,HF,9
4860,0.31692,FFA,536,HF,10
4861,0.321714,FFA,536,HF,11
4862,0.323302,FFA,536,HF,12
4863,0.284317,FFA,536,HF,13
4864,0.219113,FFA,536,HF,14
4865,0.313558,FFA,536,HF,15
4866,0.333504,FFA,536,HF,16
4867,0.459875,FFA,536,HF,17
4868,0.40746,FFA,536,HF,18
4869,0.367731,FFA,536,HF,19
4870,0.163882,FFA,536,HF,20
4871,0.0877308,FFA,536,HF,21
4872,0.0723205,FFA,536,Ho,1
4873,-0.0080197,FFA,536,Ho,2
4874,0.205187,FFA,536,Ho,3
4875,0.24668,FFA,536,Ho,4
4876,0.317222,FFA,536,Ho,5
4877,0.245499,FFA,536,Ho,6
4878,0.382673,FFA,536,Ho,7
4879,0.328453,FFA,536,Ho,8
4880,0.252218,FFA,536,Ho,9
4881,0.165567,FFA,536,Ho,10
4882,0.176318,FFA,536,Ho,11
4883,0.223237,FFA,536,Ho,12
4884,0.175836,FFA,536,Ho,13
4885,0.208166,FFA,536,Ho,14
4886,0.248205,FFA,536,Ho,15
4887,0.202886,FFA,536,Ho,16
4888,0.390252,FFA,536,Ho,17
4889,0.266089,FFA,536,Ho,18
4890,0.113651,FFA,536,Ho,19
4891,0.016451,FFA,536,Ho,20
4892,-0.349664,FFA,536,Ho,21
4893,-0.174916,FFA,536,Hp,1
4894,0.0968514,FFA,536,Hp,2
4895,0.0939994,FFA,536,Hp,3
4896,0.251237,FFA,536,Hp,4
4897,0.339166,FFA,536,Hp,5
4898,0.414959,FFA,536,Hp,6
4899,0.440669,FFA,536,Hp,7
4900,0.28408,FFA,536,Hp,8
4901,0.131405,FFA,536,Hp,9
4902,0.132958,FFA,536,Hp,10
4903,0.153781,FFA,536,Hp,11
4904,0.111352,FFA,536,Hp,12
4905,0.132603,FFA,536,Hp,13
4906,0.239619,FFA,536,Hp,14
4907,0.240616,FFA,536,Hp,15
4908,0.179034,FFA,536,Hp,16
4909,0.365593,FFA,536,Hp,17
4910,0.394391,FFA,536,Hp,18
4911,0.386321,FFA,536,Hp,19
4912,0.138929,FFA,536,Hp,20
4913,0.136415,FFA,536,Hp,21
4914,-0.111019,PPA,536,FH,1
4915,0.0361404,PPA,536,FH,2
4916,0.12197,PPA,536,FH,3
4917,-0.0070456,PPA,536,FH,4
4918,0.121859,PPA,536,FH,5
4919,0.194395,PPA,536,FH,6
4920,0.134416,PPA,536,FH,7
4921,0.065545,PPA,536,FH,8
4922,0.100079,PPA,536,FH,9
4923,0.0987895,PPA,536,FH,10
4924,0.0388612,PPA,536,FH,11
4925,0.046182,PPA,536,FH,12
4926,0.0802724,PPA,536,FH,13
4927,0.103597,PPA,536,FH,14
4928,0.164816,PPA,536,FH,15
4929,0.122414,PPA,536,FH,16
4930,0.0772069,PPA,536,FH,17
4931,0.0981821,PPA,536,FH,18
4932,-0.033318,PPA,536,FH,19
4933,0.0249004,PPA,536,FH,20
4934,0.0375431,PPA,536,FH,21
4935,-0.0508568,PPA,536,Fo,1
4936,-0.0495298,PPA,536,Fo,2
4937,0.018959,PPA,536,Fo,3
4938,0.000786905,PPA,536,Fo,4
4939,-0.0786121,PPA,536,Fo,5
4940,-0.11652,PPA,536,Fo,6
