,Time,Subject,Condition,MotorMapping,Run,FFA,PPA,RH,LH
384,79,503,FH,2,2,0.189803,0.0973475,-0.491572,0.0579677
385,80,503,FH,2,2,-0.319754,-0.227363,-0.415678,0.0428277
386,81,503,FH,2,2,-0.270688,0.048668,-0.166652,0.213456
387,82,503,FH,2,2,-0.154084,0.427337,-0.0152833,-0.31549
388,83,503,FH,2,2,0.666778,0.0650298,-0.298306,-0.296835
389,84,503,FH,2,2,0.95455,-0.124135,-0.21669,-0.129976
390,85,503,FH,2,2,0.596709,0.498525,-0.227435,-0.268227
391,86,503,FH,2,2,0.384552,0.0220638,0.229636,0.354147
392,87,503,FH,2,2,0.227865,-0.180435,-0.140648,-0.104302
393,88,503,FH,2,2,-0.573122,0.119168,0.641927,0.29525
394,89,503,FH,2,2,-1.84536,-0.0171678,0.413947,0.473712
395,90,503,FH,2,2,-0.7973,0.799949,0.221009,-0.144274
396,91,503,FH,2,2,-1.05516,0.160536,-0.290561,0.205436
397,92,503,FH,2,2,-0.476948,-0.0231539,-0.334132,-0.240164
398,93,503,FH,2,2,-0.394287,-0.757437,-0.219956,0.205044
399,94,503,FH,2,2,-0.14796,0.449394,-0.182471,0.223649
400,95,503,FH,2,2,0.155582,-0.307372,-0.0101979,0.222469
401,96,503,FH,2,2,0.701944,0.0379512,0.17072,0.218504
402,97,503,FH,2,2,0.416198,-0.0874001,0.0256372,0.115883
403,98,503,FH,2,2,0.152752,-0.335401,0.168969,-0.0058423
404,99,503,FH,2,2,0.398791,0.189014,0.0247366,-0.388595
405,100,503,FH,2,2,-0.259766,-0.287402,-0.226701,-0.0323022
406,101,503,FH,2,2,-0.469504,0.0152198,-0.157399,-0.341803
407,102,503,FH,2,2,-0.711506,-0.503127,0.584488,0.0179493
408,1,503,Fo,1,1,-0.0777709,0.177069,-0.0247583,0.45533
409,2,503,Fo,1,1,-0.298257,0.506067,-0.324983,0.290511
410,3,503,Fo,1,1,0.311975,-0.392785,0.13201,0.257776
411,4,503,Fo,1,1,-0.0273715,-0.157751,0.457682,-0.118503
412,5,503,Fo,1,1,0.201944,-0.121293,-0.0333432,-0.178171
413,6,503,Fo,1,1,0.66837,0.397103,-0.576067,-0.226034
414,7,503,Fo,1,1,0.412162,0.611981,0.0680749,-0.129957
415,8,503,Fo,1,1,0.776704,-0.724758,0.484831,0.233936
416,9,503,Fo,1,1,0.787507,0.0777006,0.154763,-0.0569628
417,10,503,Fo,1,1,0.287882,-0.00170937,0.244853,-0.0205423
418,11,503,Fo,1,1,0.216847,0.406349,-0.32175,-0.243931
419,12,503,Fo,1,1,0.201128,-0.283784,0.00892089,-0.236882
420,13,503,Fo,1,1,1.2037,1.07281,-0.0195068,-0.0917123
421,14,503,Fo,1,1,0.60492,1.08118,0.123363,-0.0833326
422,15,503,Fo,1,1,0.329985,-0.558086,0.150819,0.00625538
423,16,503,Fo,1,1,-0.030568,-0.0626164,-0.143117,0.1385
424,17,503,Fo,1,1,-0.366842,-0.153805,-0.384627,-0.0745998
425,18,503,Fo,1,1,-0.736397,0.00414116,-0.147031,-0.0472609
426,19,503,Fo,1,1,-0.631826,-0.912337,-0.0756479,-0.165714
427,20,503,Fo,1,1,-0.479513,-0.158936,-0.192318,0.0288019
428,21,503,Fo,1,1,-0.0845016,-0.134579,0.0995871,0.0311032
429,22,503,Fo,1,1,-0.383801,-0.866218,0.288628,0.260748
430,23,503,Fo,1,1,-0.873716,0.758869,0.0859218,-0.0582499
431,24,503,Fo,1,1,-1.10526,-0.390777,0.114521,0.223554
432,25,503,Fo,1,1,-0.993981,-0.356032,0.150333,0.00451463
433,26,503,Fo,1,1,-1.33055,-0.190726,-0.0362323,-0.17746
434,27,503,Fo,1,1,-0.506789,-0.371149,0.187382,0.0385723
435,28,503,Fo,1,1,-1.16354,-0.400766,0.169699,0.0590817
436,29,503,Fo,1,1,-1.34058,0.0782483,-0.0417976,-0.0244203
437,30,503,Fo,1,1,-1.11406,-0.31341,0.30528,0.0332548
438,31,503,Fo,1,1,-0.1684,0.0022165,-0.371594,-0.104851
439,32,503,Fo,1,1,0.417824,0.157091,-0.19505,-0.568482
440,33,503,Fo,1,1,1.48635,-0.551828,-0.320335,-0.140216
441,34,503,Fo,1,1,0.920753,0.329621,-0.226908,-0.0537764
442,35,503,Fo,1,1,0.313891,-0.390645,-0.154982,-0.00347995
443,36,503,Fo,1,1,0.107704,-0.263444,0.230458,0.0772751
444,37,503,Fo,1,1,0.182502,0.309294,0.478222,0.218962
445,38,503,Fo,1,1,-0.100182,0.035693,0.436251,0.275991
446,39,503,Fo,1,1,-0.160166,-0.188706,0.220415,-0.242577
447,40,503,Fo,1,1,0.336889,0.140515,0.139854,-0.0631944
448,41,503,Fo,1,1,0.64495,0.698591,-0.194231,-0.025205
449,42,503,Fo,1,1,0.696494,-0.309623,0.0728078,0.0778676
450,43,503,Fo,1,1,1.25338,0.750385,-0.344757,-0.182361
451,44,503,Fo,1,1,0.415557,0.318593,-0.442124,0.130963
452,45,503,Fo,1,1,-0.147587,0.286576,-0.0583581,-0.125352
453,46,503,Fo,1,1,-0.181759,-0.157515,-0.282918,0.135425
454,47,503,Fo,1,1,-0.436373,-0.39421,0.000684803,0.249457
455,48,503,Fo,1,1,-0.27897,0.411032,-0.772555,-0.284799
456,49,503,Fo,1,1,-1.19345,-0.343495,-0.137123,-0.359365
457,50,503,Fo,1,1,-0.794023,-0.28339,0.0854972,0.185202
458,51,503,Fo,1,1,-0.688676,1.12826,-0.0278726,-0.0276858
459,52,503,Fo,1,1,-1.35073,-0.273327,0.149156,0.0666927
460,53,503,Fo,1,1,-0.169937,0.272138,0.527582,0.262017
461,54,503,Fo,1,1,0.387195,-0.0300465,0.0736164,-0.0969214
462,55,503,Fo,1,1,0.216721,-0.171101,-0.140511,0.216545
463,56,503,Fo,1,1,-0.33038,-0.389706,-0.489295,-0.0997423
464,57,503,Fo,1,1,-0.301156,0.0213739,-0.567757,0.0491076
465,58,503,Fo,1,1,-0.579543,0.0760772,0.34706,0.402138
466,59,503,Fo,1,1,-0.125641,0.248616,0.395889,5.67149e-05
467,60,503,Fo,1,1,0.290686,-0.473555,0.0448294,-0.304038
468,61,503,Fo,1,1,0.532856,0.136626,0.241635,0.234611
469,62,503,Fo,1,1,0.572892,-0.232978,-0.0826221,0.0441343
470,63,503,Fo,1,1,0.82451,0.0562835,0.057543,0.248152
471,64,503,Fo,1,1,0.78299,0.482557,-0.0571023,-0.259193
472,65,503,Fo,1,1,1.12038,-0.0502058,-0.0287821,0.268143
473,66,503,Fo,1,1,0.996738,0.260336,0.793829,0.552324
474,67,503,Fo,1,1,0.460077,0.233737,0.0483822,-0.0778053
475,68,503,Fo,1,1,0.517201,0.272465,-0.311448,0.053296
476,69,503,Fo,1,1,0.130376,0.135575,-0.600159,-0.4546
477,70,503,Fo,1,1,0.108303,-0.455544,-0.233567,-0.332904
478,71,503,Fo,1,1,-0.502012,-0.094431,0.169053,-0.0213266
479,72,503,Fo,1,1,-0.00577303,-0.335144,-0.114268,-0.0916798
480,73,503,Fo,1,1,0.277468,0.034616,0.0159651,-0.153489
481,74,503,Fo,1,1,0.155473,-0.275538,-0.590918,0.125361
482,75,503,Fo,1,1,0.21474,-0.388599,-0.128528,0.15397
483,76,503,Fo,1,1,-0.187321,0.326422,0.0423134,0.0520808
484,77,503,Fo,1,1,0.0217138,0.490397,-0.189006,-0.0865683
485,78,503,Fo,1,1,0.283101,-0.496812,0.263609,0.0974072
486,79,503,Fo,1,1,-0.439407,0.200871,0.422755,-0.00773514
487,80,503,Fo,1,1,-0.0269747,-0.31605,0.162672,0.226988
488,81,503,Fo,1,1,-0.0885182,-0.0325908,0.421777,-0.139173
489,82,503,Fo,1,1,-0.303363,-0.200499,0.460272,0.0892566
490,83,503,Fo,1,1,-0.208987,-0.279969,0.413273,-0.107975
491,84,503,Fo,1,1,0.321198,0.401454,-0.0344029,-0.048186
492,85,503,Fo,1,1,0.622475,1.02863,-0.253038,-0.149351
493,86,503,Fo,1,1,0.410948,-0.237665,0.0763025,0.0785783
494,87,503,Fo,1,1,-0.138574,0.719669,-0.0782729,0.168844
495,88,503,Fo,1,1,-0.0220856,-0.386347,0.0262347,-0.0480089
496,89,503,Fo,1,1,-0.350433,0.373409,0.379433,0.347841
497,90,503,Fo,1,1,0.0560403,0.154726,0.0844746,-0.0414067
498,91,503,Fo,1,1,0.562869,-0.837445,0.144338,-0.207435
499,92,503,Fo,1,1,0.157638,0.699446,-0.00274292,-0.109371
500,93,503,Fo,1,1,0.534214,0.11967,-0.285555,-0.329027
501,94,503,Fo,1,1,-0.0877177,-0.380465,0.0608159,0.0402954
502,95,503,Fo,1,1,0.1434,0.185444,0.260976,-0.0995993
503,96,503,Fo,1,1,0.114595,-0.197678,0.136327,0.309889
504,97,503,Fo,1,1,-0.266108,-0.41777,0.000451644,-0.190942
505,98,503,Fo,1,1,-0.364312,0.141571,0.0771044,0.0398968
506,99,503,Fo,1,1,-0.655232,-0.0877541,-0.25202,0.0581864
507,100,503,Fo,1,1,-0.102082,-0.44058,-0.302602,0.0455616
508,101,503,Fo,1,1,-0.261331,0.604722,-0.273871,-0.0410258
509,102,503,Fo,1,1,-1.0337,-0.500041,-0.322073,-0.0318749
510,1,503,Fo,1,2,1.46918,0.918507,-0.353007,-0.531781
511,2,503,Fo,1,2,1.21254,0.178926,-0.0719793,0.0834353
512,3,503,Fo,1,2,-0.379453,-0.379513,0.271617,0.501769
513,4,503,Fo,1,2,-0.290861,-0.906491,0.687264,0.0162097
514,5,503,Fo,1,2,-0.338707,-0.042191,0.120965,-0.131674
515,6,503,Fo,1,2,0.708773,0.401916,0.0117179,0.148461
516,7,503,Fo,1,2,0.0672326,-0.319978,-0.241194,0.105904
517,8,503,Fo,1,2,0.543298,0.0568829,0.137425,-0.0507713
518,9,503,Fo,1,2,0.247583,-0.141319,-0.341536,-0.252554
519,10,503,Fo,1,2,-0.0771611,0.073661,-0.644205,-0.0596611
520,11,503,Fo,1,2,-0.731535,-0.262926,-0.189317,0.0128384
521,12,503,Fo,1,2,-0.935522,-0.0818642,-0.0691788,-0.00759656
522,13,503,Fo,1,2,-1.00927,-0.357367,-0.21161,0.201743
523,14,503,Fo,1,2,-0.543663,-0.138248,-0.14443,-0.0601667
524,15,503,Fo,1,2,0.0,0.0,0.0,0.0
525,16,503,Fo,1,2,0.0,0.0,0.0,0.0
526,17,503,Fo,1,2,0.0,0.0,0.0,0.0
527,18,503,Fo,1,2,0.0,0.0,0.0,0.0
528,19,503,Fo,1,2,-1.11945,-0.0138269,-0.290218,0.111751
529,20,503,Fo,1,2,-0.873066,0.60599,0.253314,-0.287433
530,21,503,Fo,1,2,-0.491943,0.345321,0.0860437,0.314658
531,22,503,Fo,1,2,-0.674804,-0.0603889,0.239762,0.145951
532,23,503,Fo,1,2,-0.326725,-0.0547762,0.408653,0.207036
533,24,503,Fo,1,2,0.371071,0.129023,0.243552,-0.269123
534,25,503,Fo,1,2,0.212659,-0.303654,-0.168057,-0.265393
535,26,503,Fo,1,2,0.746824,0.116652,0.293676,-0.100961
536,27,503,Fo,1,2,0.73148,-0.180327,0.11406,0.381218
537,28,503,Fo,1,2,0.821578,0.435225,-0.195671,0.0772397
538,29,503,Fo,1,2,0.258576,0.00515202,0.49892,0.19041
539,30,503,Fo,1,2,1.05236,-0.274003,-0.159194,-0.243378
540,31,503,Fo,1,2,0.943185,0.107997,-0.0815881,0.28229
541,32,503,Fo,1,2,-0.142882,0.0735481,0.0368615,0.0238292
542,33,503,Fo,1,2,0.114539,-0.356891,0.524043,0.333903
543,34,503,Fo,1,2,-0.233256,0.194531,0.319587,-0.157466
544,35,503,Fo,1,2,-0.100045,-0.233099,0.282305,-0.00664113
545,36,503,Fo,1,2,-0.251071,-0.211468,0.0165995,-0.0848945
546,37,503,Fo,1,2,-0.329751,-0.0328834,0.122248,0.108339
547,38,503,Fo,1,2,-0.890922,-0.474074,-0.0262987,0.21919
548,39,503,Fo,1,2,-0.115863,0.177229,-0.35851,-0.422605
549,40,503,Fo,1,2,-0.478483,0.0538693,0.0294505,0.0945381
550,41,503,Fo,1,2,-1.15751,0.129052,0.41926,0.0283646
551,42,503,Fo,1,2,0.187652,0.220634,0.206396,-0.0738329
552,43,503,Fo,1,2,-0.149573,0.360825,-0.67971,-0.446431
553,44,503,Fo,1,2,0.951687,-0.0675835,-0.327603,-0.110043
554,45,503,Fo,1,2,0.213793,0.48487,-0.468986,-0.264363
555,46,503,Fo,1,2,0.0472323,0.213315,-0.244909,0.151192
556,47,503,Fo,1,2,-0.440315,1.54477,-0.0451823,-0.0682868
557,48,503,Fo,1,2,-0.715677,0.409365,0.136385,0.57508
558,49,503,Fo,1,2,-1.08825,-0.174034,-0.218614,-0.581034
559,50,503,Fo,1,2,-0.120637,-0.443562,-0.252181,-0.139388
560,51,503,Fo,1,2,0.356449,-0.240252,-0.324784,-0.759943
561,52,503,Fo,1,2,1.30095,0.23461,-0.627897,-0.530086
562,53,503,Fo,1,2,1.04343,0.239642,-0.355084,-0.0357787
563,54,503,Fo,1,2,0.872652,-0.0861647,0.445652,0.73692
564,55,503,Fo,1,2,0.172748,-0.510399,0.0453266,0.211019
565,56,503,Fo,1,2,0.0176393,-0.310489,0.264582,0.470112
566,57,503,Fo,1,2,-0.482061,0.294598,-0.16242,-0.122002
567,58,503,Fo,1,2,-0.0504108,-0.200066,-0.436057,-0.141823
568,59,503,Fo,1,2,0.58717,-0.256012,0.111705,-0.290377
569,60,503,Fo,1,2,-0.332441,0.308939,0.115435,-0.279658
570,61,503,Fo,1,2,-0.110853,-0.312056,0.33149,0.214818
571,62,503,Fo,1,2,-0.43734,0.134088,0.680453,-0.235928
572,63,503,Fo,1,2,-1.09674,0.365374,0.300801,-0.235546
573,64,503,Fo,1,2,-0.208113,-0.645343,0.527631,0.210308
574,65,503,Fo,1,2,-1.17839,0.20876,0.402725,-0.0517196
575,66,503,Fo,1,2,-0.603805,-0.200676,0.502697,0.123284
576,67,503,Fo,1,2,-0.00544854,-0.426692,0.300271,-0.105458
577,68,503,Fo,1,2,0.165974,0.277554,-0.0473018,-0.17904
578,69,503,Fo,1,2,0.0450454,-0.219137,-0.128897,0.44587
579,70,503,Fo,1,2,-0.389459,0.190409,-0.32393,0.183618
580,71,503,Fo,1,2,-0.0664175,-0.368559,0.226543,0.467438
581,72,503,Fo,1,2,0.645826,-0.381499,-0.0237988,0.133256
582,73,503,Fo,1,2,0.367468,-0.012234,-0.101102,-0.0557872
583,74,503,Fo,1,2,0.850709,-0.449303,-0.280216,0.373689
584,75,503,Fo,1,2,1.04221,-0.113241,-0.24324,0.0969014
585,76,503,Fo,1,2,0.852239,-0.0532319,0.222131,0.384877
586,77,503,Fo,1,2,1.52863,-0.0314398,-0.284359,0.0643458
587,78,503,Fo,1,2,0.624663,-0.17693,0.124432,0.782916
588,79,503,Fo,1,2,0.0240904,0.392319,-0.0650725,0.433393
589,80,503,Fo,1,2,0.0965528,0.297045,-0.0918814,0.335332
590,81,503,Fo,1,2,0.0847407,0.238059,-0.471342,-0.372036
591,82,503,Fo,1,2,-0.128943,-0.438452,-0.890311,-0.600102
592,83,503,Fo,1,2,1.28187,-0.580587,-1.11821,-0.732274
593,84,503,Fo,1,2,0.540559,0.40229,-0.452335,-0.470713
594,85,503,Fo,1,2,0.0699867,-0.616887,0.0104295,-0.155605
595,86,503,Fo,1,2,-0.690789,0.476978,-0.158972,-0.413638
596,87,503,Fo,1,2,-0.709786,0.150866,0.448369,0.367085
597,88,503,Fo,1,2,-1.11949,-0.674134,0.118557,-0.0130556
598,89,503,Fo,1,2,-0.600446,0.276544,0.750941,-0.0351477
599,90,503,Fo,1,2,-1.206,0.0235196,0.600737,-0.0305212
600,91,503,Fo,1,2,0.299755,0.440014,0.430102,-0.195222
601,92,503,Fo,1,2,-0.269597,0.536727,-0.0271785,0.177057
602,93,503,Fo,1,2,0.406677,0.211192,-0.171856,-0.0398534
603,94,503,Fo,1,2,0.0779632,-0.220123,0.159246,0.187477
604,95,503,Fo,1,2,-0.56434,0.0975854,-0.0109367,-0.0182717
605,96,503,Fo,1,2,0.0,0.0,0.0,0.0
606,97,503,Fo,1,2,0.0,0.0,0.0,0.0
607,98,503,Fo,1,2,0.0,0.0,0.0,0.0
608,99,503,Fo,1,2,0.0,0.0,0.0,0.0
609,100,503,Fo,1,2,0.0,0.0,0.0,0.0
610,101,503,Fo,1,2,0.0,0.0,0.0,0.0
611,102,503,Fo,1,2,0.0,0.0,0.0,0.0
612,1,503,Fo,2,1,1.16474,-0.336868,-0.710112,-0.312445
613,2,503,Fo,2,1,1.1553,-0.258367,0.108894,-0.14782
614,3,503,Fo,2,1,-0.204939,-0.203063,-0.267833,0.295181
615,4,503,Fo,2,1,-0.501352,-0.0616779,0.691351,0.645255
616,5,503,Fo,2,1,-0.246277,-0.429255,0.674877,0.425183
617,6,503,Fo,2,1,-0.409502,0.469323,0.694824,-0.105235
618,7,503,Fo,2,1,-0.777126,-0.18729,-0.261149,-0.0796751
619,8,503,Fo,2,1,-0.677506,0.302889,-0.537352,-0.413755
620,9,503,Fo,2,1,-0.897471,-0.251991,-0.974717,-0.303987
621,10,503,Fo,2,1,-0.834657,0.287215,-0.183405,-0.391773
622,11,503,Fo,2,1,-0.140587,-0.20105,0.0481253,0.134451
623,12,503,Fo,2,1,-0.875762,0.349076,0.0232,-0.0492166
624,13,503,Fo,2,1,-0.051041,-0.282684,0.139608,0.13447
625,14,503,Fo,2,1,0.147626,-0.210814,0.250582,0.289612
626,15,503,Fo,2,1,-1.97678,-0.189907,-0.291539,-0.284358
627,16,503,Fo,2,1,0.0,0.0,0.0,0.0
628,17,503,Fo,2,1,0.0,0.0,0.0,0.0
629,18,503,Fo,2,1,0.024945,-0.407116,0.00559994,0.333232
630,19,503,Fo,2,1,0.506417,0.505425,0.234379,0.434107
631,20,503,Fo,2,1,1.61206,-0.184501,0.521707,0.312459
632,21,503,Fo,2,1,0.366845,-0.600939,0.396183,-0.264365
633,22,503,Fo,2,1,-0.640966,-0.520008,0.15311,0.0527011
634,23,503,Fo,2,1,-1.3521,0.526243,-0.106637,-0.170379
635,24,503,Fo,2,1,-0.224275,0.280243,0.0345171,-0.161185
636,25,503,Fo,2,1,-0.573081,0.284959,0.484456,-0.0788595
637,26,503,Fo,2,1,0.0566616,0.349834,0.107182,-0.319598
638,27,503,Fo,2,1,-0.209604,0.244693,0.0578222,0.131099
639,28,503,Fo,2,1,0.887018,0.365312,0.161154,-0.0654616
640,29,503,Fo,2,1,0.424971,0.44367,0.0555073,-0.376243
641,30,503,Fo,2,1,0.512422,-0.0185833,-0.0350487,0.205878
642,31,503,Fo,2,1,0.736705,0.118661,-0.329143,-0.350017
643,32,503,Fo,2,1,0.440868,0.0495994,-0.11694,0.158495
644,33,503,Fo,2,1,0.00522753,-0.048215,-0.411933,0.124663
645,34,503,Fo,2,1,0.36016,0.394857,-0.437143,0.20511
646,35,503,Fo,2,1,0.262465,0.247446,0.0302709,-0.187199
647,36,503,Fo,2,1,0.489865,0.226209,-0.197314,-0.0479713
648,37,503,Fo,2,1,0.31788,0.615643,-0.318314,-0.067761
649,38,503,Fo,2,1,0.607419,-0.144675,-0.26264,-0.219113
650,39,503,Fo,2,1,0.532629,-0.137626,-0.374267,0.176178
651,40,503,Fo,2,1,1.16242,0.0216786,-0.281045,0.100676
652,41,503,Fo,2,1,1.71669,-0.643085,0.161713,0.083697
653,42,503,Fo,2,1,1.73093,0.576274,0.274401,-0.0115265
654,43,503,Fo,2,1,0.86409,-0.0932159,0.422347,0.0880863
655,44,503,Fo,2,1,1.00109,0.393119,0.106285,-0.383868
656,45,503,Fo,2,1,0.305137,0.114076,0.126652,0.272929
657,46,503,Fo,2,1,0.326676,0.490078,-0.393637,-0.30014
658,47,503,Fo,2,1,-0.302641,-0.165243,0.0691454,0.0746974
659,48,503,Fo,2,1,-0.0324219,-0.107081,0.0870171,-0.297741
660,49,503,Fo,2,1,0.230984,0.164191,0.215303,-0.118835
661,50,503,Fo,2,1,0.484591,-0.256832,-0.153189,0.0822924
662,51,503,Fo,2,1,0.0753677,0.116445,-0.0678746,0.0483695
663,52,503,Fo,2,1,0.900243,0.1597,0.0114541,0.176627
664,53,503,Fo,2,1,0.789264,0.131281,0.211343,-0.03821
665,54,503,Fo,2,1,1.04942,0.106404,0.668573,0.283268
666,55,503,Fo,2,1,0.239559,-0.0212002,0.389936,0.278671
667,56,503,Fo,2,1,-0.0928394,0.239162,0.360054,0.0879517
668,57,503,Fo,2,1,-0.113056,0.373906,-0.304976,-0.171076
669,58,503,Fo,2,1,0.261845,-0.741479,-0.378556,0.12028
670,59,503,Fo,2,1,-2.32498,0.0494251,-0.0723023,0.512037
671,60,503,Fo,2,1,-1.41655,-0.872468,0.132097,0.0175627
672,61,503,Fo,2,1,-1.41122,0.405614,-0.492613,-0.0883029
673,62,503,Fo,2,1,-1.08029,-0.605754,-0.395947,0.05372
674,63,503,Fo,2,1,-0.42807,-0.216643,-0.329192,-0.00836319
675,64,503,Fo,2,1,-0.671596,-0.192742,-0.238692,-0.140721
676,65,503,Fo,2,1,-0.247105,-0.22873,-0.190717,-0.106296
677,66,503,Fo,2,1,-0.142284,0.0392905,-0.00664222,-0.439088
678,67,503,Fo,2,1,-0.595383,-0.239645,-0.250619,-0.0797478
679,68,503,Fo,2,1,-1.09508,0.359544,0.168582,-0.257356
680,69,503,Fo,2,1,-0.954815,-0.262405,0.404723,0.211703
681,70,503,Fo,2,1,-1.26999,-0.317868,0.0510703,0.217589
682,71,503,Fo,2,1,-1.49059,-0.168214,0.257159,0.127941
683,72,503,Fo,2,1,0.0,0.0,0.0,0.0
684,73,503,Fo,2,1,0.0,0.0,0.0,0.0
685,74,503,Fo,2,1,0.0,0.0,0.0,0.0
686,75,503,Fo,2,1,0.0,0.0,0.0,0.0
687,76,503,Fo,2,1,-0.259112,-0.173579,0.0719179,0.0902736
688,77,503,Fo,2,1,0.321851,0.205176,0.164457,-0.133306
689,78,503,Fo,2,1,0.784545,-0.254122,-0.279237,-0.0215998
690,79,503,Fo,2,1,0.883223,-0.415533,-0.361461,-0.47444
691,80,503,Fo,2,1,0.575808,-1.01279,-0.435809,-0.248512
692,81,503,Fo,2,1,-0.736135,-0.274287,0.0624955,-0.0145434
693,82,503,Fo,2,1,-0.694522,-0.0437575,0.629119,0.539241
694,83,503,Fo,2,1,-1.63543,0.767119,0.511963,0.149264
695,84,503,Fo,2,1,-1.45676,0.216633,0.804744,0.166056
696,85,503,Fo,2,1,-1.4451,0.419831,0.309196,-0.197376
697,86,503,Fo,2,1,-1.23844,-0.335326,0.0392979,0.483932
698,87,503,Fo,2,1,-0.599236,0.436013,0.333087,-0.0895283
699,88,503,Fo,2,1,0.288754,-0.0410145,-0.0483258,0.308532
700,89,503,Fo,2,1,0.528164,0.0397397,-0.439245,0.0315819
701,90,503,Fo,2,1,1.00054,-0.31309,-0.231595,0.352633
702,91,503,Fo,2,1,1.28057,-0.316604,-0.25624,-0.262833
703,92,503,Fo,2,1,1.02397,-0.228147,-0.0594677,0.00835085
704,93,503,Fo,2,1,0.774876,-0.22829,-0.091951,-0.117237
705,94,503,Fo,2,1,0.495627,0.0145142,-0.387469,-0.24054
706,95,503,Fo,2,1,1.08074,-0.230344,0.133563,0.148181
707,96,503,Fo,2,1,0.855202,0.501002,0.0648726,-0.332454
708,97,503,Fo,2,1,0.517677,-0.413478,-0.163224,-0.313213
709,98,503,Fo,2,1,0.706579,0.104006,-0.232493,-0.480141
710,99,503,Fo,2,1,0.688064,0.213233,0.0202454,-0.0595349
711,100,503,Fo,2,1,-0.422739,0.603344,0.036441,0.135763
712,101,503,Fo,2,1,-0.0361113,0.436415,0.0459186,0.200917
713,102,503,Fo,2,1,-0.771217,0.329085,0.139481,0.312053
714,1,503,Fo,2,2,0.0274695,0.289008,-0.0346177,-0.0148881
715,2,503,Fo,2,2,0.46694,0.467815,0.13339,-0.303621
716,3,503,Fo,2,2,0.609848,-0.23262,0.17628,0.042209
717,4,503,Fo,2,2,1.35734,0.379804,-0.0779142,0.184228
718,5,503,Fo,2,2,0.360611,0.548849,-0.553396,0.0976249
719,6,503,Fo,2,2,1.13408,-0.361827,-0.443848,-0.028075
720,7,503,Fo,2,2,0.25748,0.025501,0.0928045,-0.340551
721,8,503,Fo,2,2,0.604266,0.284777,0.15788,-0.21573
722,9,503,Fo,2,2,0.140691,0.224254,-0.224044,-0.00978792
723,10,503,Fo,2,2,0.395546,0.214529,-0.200722,-0.0853078
724,11,503,Fo,2,2,-0.109612,0.0857983,-0.219991,-0.271971
725,12,503,Fo,2,2,0.215669,-0.149369,0.21796,-0.101217
726,13,503,Fo,2,2,-1.63348,-0.126038,0.402779,0.262639
727,14,503,Fo,2,2,-1.01744,-0.879633,0.0628655,0.181279
728,15,503,Fo,2,2,-0.477334,0.172893,0.113992,0.0971873
729,16,503,Fo,2,2,-1.09811,-0.340882,0.250608,0.320996
730,17,503,Fo,2,2,0.0537095,-0.0884052,-0.071376,0.0388389
731,18,503,Fo,2,2,-0.334554,-0.0833259,0.428803,-0.0408348
732,19,503,Fo,2,2,0.0,0.0,0.0,0.0
733,20,503,Fo,2,2,0.0,0.0,0.0,0.0
734,21,503,Fo,2,2,-1.01227,-0.194559,-0.151682,0.00619611
735,22,503,Fo,2,2,-0.974033,0.17394,-0.258155,0.0437447
736,23,503,Fo,2,2,-0.391361,-0.106632,0.119649,-0.0273536
737,24,503,Fo,2,2,0.195865,0.063658,0.237844,-0.21975
738,25,503,Fo,2,2,-0.221796,-0.186006,-0.107277,-0.253596
739,26,503,Fo,2,2,-0.0391349,-0.35834,0.412339,0.233829
740,27,503,Fo,2,2,-0.536421,0.311951,0.508667,0.39984
741,28,503,Fo,2,2,-1.54982,0.0745439,0.190506,0.340307
742,29,503,Fo,2,2,-0.633037,-0.816093,0.242007,0.248235
743,30,503,Fo,2,2,-0.440218,-0.110507,0.00313471,-0.129049
744,31,503,Fo,2,2,0.0736303,-0.232238,-0.584447,0.0482631
745,32,503,Fo,2,2,0.483789,0.208351,-0.490871,0.357959
746,33,503,Fo,2,2,0.65107,-0.169923,-0.178721,0.458122
747,34,503,Fo,2,2,0.555977,0.0784581,0.0320666,-0.140652
748,35,503,Fo,2,2,0.453029,-0.0971762,-0.299045,0.156594
749,36,503,Fo,2,2,0.354339,-0.0450446,-0.219931,-0.0777257
750,37,503,Fo,2,2,0.0924128,-0.277571,0.133672,0.0231328
751,38,503,Fo,2,2,-0.591088,0.315306,0.0192524,0.233412
752,39,503,Fo,2,2,-0.209046,-0.256206,-0.0633777,0.444675
753,40,503,Fo,2,2,-0.720484,0.234465,0.0377292,-0.283167
754,41,503,Fo,2,2,0.047109,0.0758188,0.176882,-0.242239
755,42,503,Fo,2,2,0.19022,0.0179714,-0.0223981,0.00159193
756,43,503,Fo,2,2,-0.00920927,-0.186162,0.364207,-0.248615
757,44,503,Fo,2,2,-0.0059824,-0.0548056,-0.151437,-0.0163099
758,45,503,Fo,2,2,0.0852076,0.245576,-0.0672651,-0.181987
759,46,503,Fo,2,2,-0.16846,-0.266058,-0.0503087,-0.0872588
760,47,503,Fo,2,2,0.117918,-0.387864,-0.407571,-0.386571
761,48,503,Fo,2,2,0.228432,-0.174616,-0.287664,-0.091888
762,49,503,Fo,2,2,-0.019313,-0.280012,-0.00165444,0.00215388
763,50,503,Fo,2,2,-0.0740472,-0.33154,0.197305,0.121924
764,51,503,Fo,2,2,-0.263162,0.0480438,-0.348479,-0.32234
765,52,503,Fo,2,2,0.885384,0.0772355,-0.191908,-0.229502
766,53,503,Fo,2,2,0.699715,0.340087,0.0836682,0.324313
